date,open,high,low,close,volume,ret1,fwd_ret1,rsi14,macd,macd_hist,bb_pctb,dev25,stoch_k,stoch_d,adx,roc10,ma_gap_5_25,ma_gap_25_75,us_ret,jpy_ret,fut_premium,nikkei_vi,nikkei_vi_chg,vix,vix_chg,dow,key
2021-10-07,27665.97070,28015.10938,27607.97070,27678.21094,79600000,0.00542,0.01339,47.80779,-421.16843,-320.36742,0.00884,,12.32275,10.70264,57.63987,-6.61683,,,0.41028,0.46770,0.00646,,,21.00000,-1.40845,3,
2021-10-08,28031.36914,28321.34961,28018.89062,28048.93945,82700000,0.01339,0.01602,51.61257,-450.44897,-279.71837,0.14655,,25.92029,15.26024,56.58241,-7.27259,,,0.82983,-0.06637,-0.17448,,,19.54000,-6.95238,4,
2021-10-11,27977.57031,28581.35938,27893.32031,28498.19922,72300000,0.01602,-0.00939,55.81610,-432.41786,-209.34980,0.27661,-3.41809,50.49294,29.57866,54.84223,-5.76011,-5.39367,,-0.19137,0.22349,-0.16913,,,18.77000,-3.94064,0,
2021-10-12,28458.88086,28468.88086,28166.38086,28230.60938,66300000,-0.00939,-0.00320,52.87000,-434.70928,-169.31298,0.24057,-4.20841,40.23748,38.88357,53.22635,-6.47149,-5.00121,,-0.68658,0.54450,-0.16156,,,20.00000,6.55301,1,
2021-10-13,28085.43945,28364.99023,27993.46094,28140.27930,63900000,-0.00320,0.01459,51.87461,-438.75641,-138.68809,0.24594,-4.31757,40.31618,43.68220,51.98836,-4.75222,-4.38909,,-0.24168,0.99582,-0.16091,,,19.85000,-0.75000,2,
2021-10-14,28264.41016,28576.67969,28234.00977,28550.92969,64800000,0.01459,0.01813,55.93613,-404.16874,-83.28033,0.36200,-2.74069,71.74622,50.76663,50.19129,-3.06163,-3.61664,,0.30225,0.11553,-0.14336,,,18.64000,-6.09572,3,
2021-10-15,28787.25977,29082.34961,28726.22070,29068.63086,66300000,0.01813,-0.00149,60.46592,-331.16612,-8.22217,0.50804,-0.82679,99.23305,70.43182,47.19568,1.03424,-2.77452,,1.70631,-0.19203,-0.15010,,,16.86000,-9.54935,4,
2021-10-18,29093.82031,29144.33008,28924.40039,29025.46094,62600000,-0.00149,0.00655,59.91282,-273.64012,39.44306,0.51439,-0.84108,93.57711,88.18546,44.26737,2.04104,-2.28371,,0.74602,0.47043,-0.12217,,,16.30000,-3.32148,0,
2021-10-19,29117.27930,29272.49023,29075.36914,29215.51953,57600000,0.00655,0.00137,61.57911,-210.29012,82.23445,0.59058,-0.03247,96.57735,96.46250,41.24082,5.00825,-1.45370,,0.33748,0.43045,-0.12158,,,16.31000,0.06135,1,
2021-10-20,29385.94922,29489.10938,29222.32031,29255.55078,66100000,0.00137,-0.01870,61.93797,-155.06708,109.96599,0.61410,0.26807,85.36407,91.83951,38.65964,6.27226,-0.52821,,0.73933,-0.03411,-0.12152,,,15.70000,-3.74003,2,
2021-10-21,29152.74023,29220.82031,28688.77930,28708.58008,59100000,-0.01870,0.00335,54.45382,-153.66701,89.09285,0.46144,-1.34127,51.08819,77.67654,36.69080,3.72267,-0.15164,,0.36640,0.22575,-0.11697,,,15.49000,-1.33758,3,
2021-10-22,28578.52930,28989.50000,28546.57031,28804.84961,60200000,0.00335,-0.00710,55.47361,-143.13928,79.69647,0.51497,-0.77763,54.24996,63.56741,35.13164,2.69497,-0.09854,,0.29959,-0.13445,-0.10363,,,15.01000,-3.09877,4,
2021-10-25,28527.13086,28668.69922,28472.55078,28600.41016,62700000,-0.00710,0.01768,52.77140,-149.56840,58.61388,0.47013,-1.24741,40.58101,48.63972,33.82492,0.35866,-0.15434,,-0.10726,-0.47120,-0.08885,,,15.43000,2.79814,0,
2021-10-26,28927.60938,29160.75977,28893.94922,29106.00977,72800000,0.01768,-0.00027,58.19501,-112.56824,76.49122,0.71192,0.69221,69.47656,54.76918,31.42294,3.10089,-0.03750,,0.47482,-0.16337,-0.08936,,,15.24000,-1.23137,1,
2021-10-27,29056.00977,29139.22070,28870.25000,29098.24023,70600000,-0.00027,-0.00956,58.08462,-82.91648,84.91439,0.72987,0.76872,61.54977,57.20244,29.24480,3.40423,-0.04379,,0.18198,0.08886,-0.07987,,,15.98000,4.85564,2,
2021-10-28,28871.60938,28895.10938,28693.06055,28820.08984,142800000,-0.00956,0.00252,54.12632,-80.92876,69.52169,0.62316,-0.08113,34.18780,55.07138,27.61678,0.94274,0.14711,,-0.50516,0.37182,-0.06971,,,16.98000,6.25782,3,
2021-10-29,28819.16016,29000.65039,28475.06055,28892.68945,104500000,0.00252,0.02611,54.98852,-72.65774,62.23416,0.65508,0.35932,41.32951,45.68903,26.56468,-0.60526,0.39683,,0.98293,-0.36081,-0.06122,,,16.53000,-2.65017,4,
2021-11-01,29330.67969,29666.83008,29267.63086,29647.08008,76700000,0.02611,-0.00426,62.81046,-5.17028,103.77730,0.95218,3.06462,98.34628,57.95453,25.23509,2.14163,1.20734,,0.19493,-0.14063,-0.05761,,,16.26000,-1.63340,0,
2021-11-02,29462.40039,29599.57031,29457.17969,29520.90039,71100000,-0.00426,0.00926,60.90406,37.69781,117.31632,0.85844,2.72068,87.78094,75.81891,24.00047,1.04527,1.58947,,0.18001,0.54570,-0.05386,,,16.41000,0.92251,1,
2021-11-04,29859.74023,29880.81055,29718.77930,29794.36914,90400000,0.00926,-0.00614,63.49044,92.66949,137.83040,0.94996,3.63617,93.86183,93.32968,23.39902,1.84176,2.03840,,0.64613,-0.11570,-0.03145,,,15.10000,-7.98293,3,
2021-11-05,29840.73047,29840.73047,29504.07031,29611.57031,73500000,-0.00614,-0.00353,60.60431,120.10017,132.20886,0.84842,2.97756,80.88135,87.50804,22.31382,3.14537,2.56634,,0.41819,0.09477,-0.03907,,,15.44000,2.25165,4,
2021-11-08,29735.44922,29735.44922,29507.05078,29507.05078,68300000,-0.00353,-0.00751,58.95414,131.88503,115.19498,0.77395,2.50913,73.41207,82.71842,21.30614,2.43779,2.88830,,0.37328,-0.20426,-0.02390,,,16.48000,6.73575,0,
2021-11-09,29557.55078,29750.46094,29240.31055,29285.46094,65000000,-0.00751,-0.00610,55.50362,121.93854,84.19879,0.63500,1.62062,57.64897,70.64747,19.84877,2.39525,2.51730,,0.08878,-0.31800,-0.01865,,,17.22000,4.49029,1,
2021-11-10,29209.06055,29296.88086,29079.76953,29106.77930,63900000,-0.00610,0.00588,52.81904,98.50229,48.61003,0.51155,0.82082,44.93820,58.66641,18.86174,0.00264,2.04793,,-0.34988,-0.19476,-0.00611,,,17.78000,3.25204,2,
2021-11-11,29046.18945,29336.02930,29040.08008,29277.85938,60600000,0.00588,0.01134,55.06029,92.66544,34.21854,0.59659,1.16825,57.10822,53.23180,18.03642,0.61729,1.44429,,-0.82258,-0.30197,0.00731,,,18.73000,5.34308,3,
2021-11-12,29381.44922,29661.22070,29381.44922,29609.97070,68400000,0.01134,0.00563,59.12005,113.52960,44.06616,0.81235,2.04338,67.78518,56.61053,17.04677,2.74073,1.17305,,0.05509,0.87944,0.33782,,,17.66000,-5.71276,4,
2021-11-15,29807.36914,29861.88086,29718.21094,29776.80078,60400000,0.00563,0.00105,61.02479,141.89076,57.94186,0.88671,2.37448,87.62864,70.84068,16.58240,3.05998,1.11812,,0.72227,0.12115,-0.19076,,,16.29000,-7.75764,0,
2021-11-16,29749.71094,29960.92969,29681.25000,29808.11914,62000000,0.00105,-0.00402,61.38850,164.99238,64.83479,0.86277,2.29787,83.40548,79.60643,16.36911,0.54319,1.29503,,-0.00107,-0.05436,0.05663,,,16.49000,1.22774,1,
2021-11-17,29906.67969,29909.97070,29623.78906,29688.33008,63900000,-0.00402,-0.00302,59.11617,171.65587,57.19862,0.75824,1.68329,70.39695,80.47702,16.00179,0.56716,1.49110,,0.38652,0.13248,-0.43226,,,16.37000,-0.72771,2,
2021-11-18,29597.92969,29715.94922,29402.57031,29598.66016,65400000,-0.00302,0.00497,57.40326,167.76720,42.64796,0.68524,1.17403,60.65921,71.48721,15.02823,-0.65687,1.50804,,-0.26016,0.67641,0.03831,,,17.11000,4.52046,3,
2021-11-19,29641.05078,29768.53906,29589.18945,29745.86914,65600000,0.00497,0.00095,59.47903,174.55181,39.54606,0.75737,1.51136,76.64542,69.23386,14.26349,0.45353,1.43522,,0.33848,-0.62139,-0.40634,,,17.59000,2.80537,4,
2021-11-22,29618.55078,29806.49023,29542.28906,29774.10938,58800000,0.00095,-0.01583,59.88291,180.13098,36.10018,0.75281,1.50998,79.71218,72.33894,13.41313,0.90507,1.33579,,-0.13987,0.08056,-0.33287,,,17.91000,1.81921,0,
2021-11-24,29663.44922,29758.05078,29212.92969,29302.66016,69500000,-0.01583,0.00671,50.78291,144.84086,0.64805,0.38064,-0.13510,28.51498,61.62419,13.19764,0.05873,0.95297,,0.16571,0.57124,0.53695,,,19.38000,8.20770,2,
2021-11-25,29469.65039,29570.41992,29444.44922,29499.27930,50700000,0.00671,-0.02535,53.92745,131.22602,-10.37343,0.52621,0.49611,38.28203,48.83640,12.99755,1.34848,0.78513,,0.22939,0.30577,-0.13315,,,18.58000,-4.12796,3,
2021-11-26,29324.47070,29332.99023,28605.60938,28751.61914,72900000,-0.02535,-0.01627,42.74394,59.42126,-65.74255,-0.03730,-1.98365,10.77308,25.85670,14.53369,-1.79740,0.27686,,0.22939,0.23189,-2.07508,,,18.58000,0.00000,4,
2021-11-29,28337.96094,28776.33984,28187.11914,28283.91992,85900000,-0.01627,-0.01634,37.50435,-34.82253,-127.98908,-0.22790,-3.52221,5.45722,18.17078,16.55094,-4.47839,-0.66239,,-2.27248,-0.29374,0.16292,,,28.62000,54.03660,0,
2021-11-30,28611.73047,28718.69922,27819.14062,27821.75977,140700000,-0.01634,0.00409,33.17657,-145.13090,-190.63796,-0.25253,-4.97119,0.12527,5.45186,18.86071,-6.56565,-1.86267,,1.32002,-1.17321,-0.52750,,,22.96000,-19.77639,1,
2021-12-01,27866.73047,28106.30078,27594.00977,27935.61914,80900000,0.00409,-0.00652,35.16165,-220.81812,-213.06014,-0.06495,-4.49554,15.44011,7.00753,21.24555,-6.28185,-2.70816,,-1.89613,0.07474,-1.84574,,,27.19000,18.42335,2,
2021-12-02,27716.19922,27938.55078,27644.96094,27753.36914,77400000,-0.00652,0.00995,33.44883,-292.13924,-227.50501,-0.03012,-4.94278,7.20275,7.58937,23.46004,-6.51758,-3.72384,,-1.18152,-0.44374,0.51032,,,31.12000,14.45384,3,
2021-12-03,27841.05078,28029.57031,27588.60938,28029.57031,71900000,0.00995,-0.00365,38.35019,-322.65525,-206.41682,0.12074,-3.85601,19.88208,14.17498,25.19111,-5.30122,-4.07801,,1.41944,-0.36805,-0.85471,,,27.95000,-10.18638,4,
2021-12-06,28069.96094,28081.03906,27693.91016,27927.36914,61700000,-0.00365,0.01891,37.25678,-351.03962,-187.84095,0.13217,-4.08909,15.61507,14.23330,26.60983,-6.11345,-4.20528,,-0.84486,0.12402,0.60024,,,30.67000,9.73166,0,
2021-12-07,28138.82031,28618.46094,27961.66016,28455.59961,78300000,0.01891,0.01423,45.85015,-327.13960,-131.15274,0.32721,-2.21628,43.74738,26.41484,26.19222,-4.42838,-3.71210,,1.17309,0.01769,1.26302,,,27.18000,-11.37920,1,
2021-12-08,28792.89062,28897.43945,28621.47070,28860.61914,72000000,0.01423,-0.00468,51.35189,-272.37717,-61.11225,0.46981,-0.71715,72.92042,44.09429,25.06604,-1.50854,-2.97149,,2.07071,0.36801,0.08448,,,21.89000,-19.46284,2,
2021-12-09,28827.32031,28908.28906,28725.47070,28725.47070,54400000,-0.00468,-0.01002,49.54303,-237.14919,-20.70741,0.43084,-1.07380,86.14676,67.60485,23.99214,-2.62314,-2.19561,,0.30853,0.05905,-0.34976,,,19.90000,-9.09091,3,
2021-12-10,28542.50000,28699.00977,28392.86914,28437.76953,63400000,-0.01002,0.00713,45.84117,-229.79688,-10.68409,0.34889,-1.88124,64.34593,74.47104,23.67288,-1.09159,-1.73082,,-0.71811,0.14005,-0.18556,,,21.58000,8.44221,4,
2021-12-13,28705.25977,28793.32031,28593.44922,28640.49023,53500000,0.00713,-0.00726,48.74717,-205.24631,11.09319,0.43138,-1.04917,79.70729,76.73333,23.10998,1.26068,-1.10618,,0.95491,-0.20759,-0.15883,,,18.69000,-13.39203,0,
2021-12-14,28554.85938,28672.96094,28309.66992,28432.64062,55200000,-0.00726,0.00095,46.02062,-200.25314,12.86909,0.37857,-1.62121,63.95728,69.33683,23.13971,2.19569,-0.97501,,-0.91362,0.04672,-0.14997,,,20.31000,8.66773,1,
2021-12-15,28358.47070,28525.83008,28358.47070,28459.72070,55900000,0.00095,0.02131,46.44094,-191.89879,16.97875,0.40707,-1.41484,66.00930,69.89129,23.16732,1.87611,-1.13946,,-0.74707,0.06696,-0.15714,,,21.89000,7.77942,2,
2021-12-16,28868.36914,29070.08008,28782.18945,29066.32031,60300000,0.02131,-0.01791,54.91062,-134.77677,59.28062,0.65521,0.69208,99.72679,76.56446,21.69625,4.73078,-0.89776,,1.63485,0.14615,-0.14216,,,19.29000,-11.87756,3,
2021-12-17,28854.59961,28904.93945,28503.08008,28545.67969,84400000,-0.01791,-0.02129,47.90797,-130.01971,51.23014,0.46766,-1.01110,52.68938,72.80849,20.92637,1.84130,-0.72227,,-0.87434,0.34552,-0.14251,,,20.57000,6.63556,4,
2021-12-20,28325.46094,28441.50977,27893.17969,27937.81055,65200000,-0.02129,0.02075,41.28760,-173.30195,6.35832,0.23082,-2.89380,3.79224,52.06947,21.27895,0.03739,-0.97994,,-1.02877,-0.41442,-0.13534,,,21.57000,4.86145,0,
2021-12-21,28309.59961,28533.74023,28226.42969,28517.58984,55800000,0.02075,0.00156,48.58549,-158.98739,16.53830,0.52556,-0.70477,53.05548,36.51236,21.36725,0.21785,-0.74713,,-1.13881,-0.12757,-0.11428,,,22.87000,6.02689,1,
2021-12-22,28614.06055,28673.76953,28473.84961,28562.21094,44700000,0.00156,0.00827,49.10977,-142.40094,26.49981,0.57497,-0.37653,56.84689,37.89820,21.08459,-1.03396,-0.50310,-1.49457,1.77779,0.12686,-0.11277,,,21.01000,-8.13293,2,down|low|pos
2021-12-23,28703.00977,28798.36914,28640.15039,28798.36914,43600000,0.00827,-0.00055,51.90505,-108.94422,47.96522,0.77155,0.57205,76.91300,62.27179,20.50009,0.25378,-0.56656,-1.60202,1.01802,0.29209,-0.11587,,,18.63000,-11.32794,3,down|high|pos
2021-12-24,28836.05078,28870.13086,28773.50000,28782.58984,35900000,-0.00055,-0.00369,51.70071,-82.74891,59.32842,0.75874,0.63167,75.57225,69.77738,19.76976,1.21254,-0.28742,-1.67467,0.62237,0.11141,-0.06111,,,17.96000,-3.59635,4,down|high|pos
2021-12-27,28786.33008,28805.27930,28658.82031,28676.46094,37500000,-0.00369,0.01369,50.26732,-69.74864,57.86296,0.67222,0.41078,66.55459,73.01328,19.33828,0.12559,0.37921,-1.76590,0.62237,0.29530,-0.09227,,,17.96000,0.00000,0,mid|high|pos
2021-12-28,28953.32031,29121.00977,28879.67969,29069.16016,47000000,0.01369,-0.00558,55.21510,-27.44194,80.13572,0.89335,1.88642,95.77713,79.30133,18.10548,2.23869,0.86507,-1.81282,1.38389,-0.10921,-0.08311,,,17.68000,-1.55901,1,mid|high|pos
2021-12-29,28995.73047,29106.27930,28729.60938,28906.88086,44700000,-0.00558,-0.00398,52.87411,-6.92831,80.51949,0.76009,1.37389,82.56038,81.63070,17.30921,1.57120,1.16281,-1.81768,-0.10102,0.40146,-0.07569,,,17.54000,-0.79185,2,mid|high|pos
2021-12-30,28794.24023,28904.41992,28579.49023,28791.71094,40400000,-0.00398,0.01772,51.21454,0.03525,69.98643,0.66448,1.07031,73.18042,83.83931,16.90834,-0.94477,1.25864,-1.84348,0.14019,-0.01655,-0.07541,,,16.95000,-3.36374,3,mid|high|pos
2022-01-04,29098.41016,29323.78906,28954.56055,29301.78906,66000000,0.01772,0.00104,57.56695,46.18061,92.90544,0.99729,2.78149,97.99519,84.57866,15.92528,2.64877,1.54472,-1.71592,0.63741,0.06865,-0.04023,,,16.60000,-2.06490,1,mid|high|pos
2022-01-05,29288.80078,29388.16016,29204.44922,29332.16016,78600000,0.00104,-0.02878,57.91831,84.23088,104.76456,0.98298,2.73692,93.87517,88.35026,15.16113,4.99091,1.85491,-1.51080,-0.06296,0.16154,-0.04146,,,16.91000,1.86747,2,mid|high|pos
2022-01-06,29136.75000,29158.94922,28487.86914,28487.86914,71600000,-0.02878,-0.00033,46.41293,45.73159,53.01222,0.32024,-0.31327,0.00000,63.95678,15.24475,-0.10422,1.35313,-1.32704,-1.93928,0.73356,-0.04517,,,19.73000,16.67652,3,mid|low|pos
2022-01-07,28711.52930,28813.08984,28293.69922,28478.56055,75200000,-0.00033,-0.00899,46.30372,14.30461,17.26819,0.32914,-0.42152,16.89063,36.92193,15.65954,-0.29287,0.97663,-1.16811,-0.09638,-0.03960,-0.03006,,,19.61000,-0.60821,4,mid|low|pos
2022-01-11,28380.90039,28473.47070,28089.49023,28222.48047,73700000,-0.00899,0.01925,43.28611,-30.90872,-22.35611,0.16582,-1.38164,10.24050,9.04371,16.38338,-1.99973,0.51260,-0.99937,-0.14410,-0.21318,-0.00879,,,19.40000,-1.07089,1,mid|low|neg
2022-01-12,28449.52930,28814.31055,28427.59961,28765.66016,72500000,0.01925,-0.00961,50.63496,-22.64947,-11.27748,0.55774,0.41310,52.06634,26.39916,16.18006,-0.05882,0.03500,-0.84839,0.91600,-0.29407,-0.00229,,,18.41000,-5.10309,2,mid|high|neg
2022-01-13,28658.22070,28660.44922,28444.96094,28489.13086,69900000,-0.00961,-0.01281,47.27637,-37.97974,-21.28621,0.35683,-0.63014,30.77307,31.02664,15.99126,-0.65325,-0.63150,-0.71792,0.28178,0.04598,0.00305,,,17.62000,-4.29114,3,down|low|neg
2022-01-14,28246.99023,28252.96094,27889.21094,28124.27930,82100000,-0.01281,0.00744,43.20450,-78.66279,-49.57541,0.11663,-1.85737,15.68221,32.84054,16.77681,-3.25046,-0.83930,-0.66637,-1.42436,-0.56880,-0.13966,,,20.31000,15.26673,4,down|low|neg
2022-01-17,28332.72070,28449.99023,28274.17969,28333.51953,54500000,0.00744,-0.00269,46.07309,-92.94901,-51.08930,0.27227,-1.05440,29.64134,25.36554,16.99766,-1.98348,-0.86759,-0.65191,0.08200,-0.48573,-0.87712,,,19.19000,-5.51452,0,down|low|neg
2022-01-18,28451.33984,28690.33984,28129.66016,28257.25000,71300000,-0.00269,-0.02796,45.17738,-109.16684,-53.84570,0.24543,-1.25617,24.55314,23.29223,16.61531,-1.85630,-0.77841,-0.62832,0.08200,0.16474,-0.11413,,,19.19000,0.00000,1,down|low|neg
2022-01-19,27928.89062,27958.16992,27314.41016,27467.23047,84300000,-0.02796,0.01113,37.12601,-183.65055,-102.66353,-0.13068,-3.88647,8.28501,20.82650,17.52496,-6.26091,-1.55232,-0.66761,-1.83879,0.23183,-0.11734,,,22.79000,18.75977,2,down|low|neg
2022-01-20,27401.42969,27882.52930,27217.58984,27772.92969,74000000,0.01113,-0.00903,41.47261,-215.52759,-107.63246,0.06289,-2.69861,34.78002,22.53939,18.49573,-5.31577,-1.93447,-0.71093,-0.96895,-0.01484,-0.10056,,,23.85000,4.65116,3,down|low|neg
2022-01-21,27404.35938,27586.41992,27129.60938,27522.25977,72700000,-0.00903,0.00240,39.08646,-258.04279,-120.11812,0.00953,-3.45365,23.30683,22.12395,19.51461,-3.38955,-2.23156,-0.78014,-1.10374,-0.18070,-0.09905,,,25.59000,7.29560,4,down|low|neg
2022-01-24,27258.44922,27627.59961,27203.33008,27588.36914,61000000,0.00240,-0.01657,40.06585,-283.13807,-116.17073,0.09726,-3.10327,27.23093,28.43926,20.34798,-3.12583,-2.63531,-0.86204,-1.89148,-0.30959,-0.08471,,,28.85000,12.73935,0,down|low|neg
2022-01-25,27466.82031,27493.75000,26890.93945,27131.33984,77000000,-0.01657,-0.00442,35.78255,-336.03116,-135.25105,-0.01324,-4.44872,13.36003,21.29926,21.55699,-3.86621,-3.16295,-1.09982,0.27717,-0.18246,-0.07865,,,29.90000,3.63951,1,down|low|neg
2022-01-26,27105.98047,27184.53906,26858.67969,27011.33008,60500000,-0.00442,-0.03114,34.73253,-383.21562,-145.94841,0.02149,-4.66530,8.33399,16.30832,22.72332,-6.09870,-3.27500,-1.28987,-1.21719,0.19862,-0.07897,,,31.16000,4.21405,2,down|low|neg
2022-01-27,27139.88086,27193.58984,26044.51953,26170.30078,88700000,-0.03114,0.02090,28.43513,-482.90703,-196.51185,-0.11999,-7.40260,4.75396,8.81599,24.73573,-8.13935,-4.16714,-1.46717,-0.14966,-0.11929,-0.07757,,,31.96000,2.56739,3,down|cold|neg
2022-01-28,26429.84961,26764.84961,26289.68945,26717.33984,76000000,0.02090,0.01065,36.49989,-511.87117,-180.38080,0.10190,-5.22556,25.42955,12.83917,26.60439,-5.00258,-4.49341,-1.65734,-0.53841,0.74292,-0.06490,,,30.49000,-4.59950,4,down|low|neg
2022-01-31,26690.59961,27134.57031,26541.65039,27001.98047,78300000,0.01065,0.00283,40.27157,-506.02422,-139.62708,0.21753,-4.00333,50.03322,26.73891,27.26864,-4.69952,-4.69844,-1.80672,2.43476,0.55003,-0.04437,,,27.66000,-9.28173,0,down|low|neg
2022-02-01,27167.14062,27410.78906,27016.71094,27078.48047,81100000,0.00283,0.01681,41.28103,-489.57405,-98.54152,0.26508,-3.49533,56.25438,43.90572,27.16684,-4.17156,-4.50246,-1.99433,1.88860,-0.07802,-0.04978,,,24.83000,-10.23138,1,down|low|neg
2022-02-02,27302.99023,27564.61914,27289.16016,27533.59961,85200000,0.01681,-0.01062,47.01802,-434.80075,-35.01458,0.42170,-1.69831,94.06221,66.78327,26.69021,0.24163,-3.95920,-2.14118,0.68630,-0.12233,-0.03123,,,21.96000,-11.55860,2,down|low|neg
2022-02-03,27330.96094,27357.33008,27165.92969,27241.31055,81100000,-0.01062,0.00729,44.04194,-410.24870,-8.37003,0.34418,-2.54211,75.59889,75.30516,26.44852,-1.91416,-2.99563,-2.28213,0.94225,-0.33443,-0.02317,,,22.09000,0.59199,3,down|low|neg
2022-02-04,27095.90039,27455.98047,27075.99023,27439.99023,79600000,0.00729,-0.00697,46.51992,-370.48848,25.11216,0.43307,-1.60191,91.80127,87.15412,25.96344,-0.29892,-2.25067,-2.43588,-2.43911,-0.30853,-0.01819,,,24.35000,10.23087,4,down|low|pos
2022-02-07,27327.63086,27369.67969,27085.32031,27248.86914,77100000,-0.00697,0.00131,44.47943,-350.36134,36.19143,0.37937,-2.05432,79.22833,82.20950,25.51300,-1.23059,-1.84016,-2.58718,0.51569,0.50270,-0.01420,,,23.22000,-4.64066,0,down|low|pos
2022-02-08,27318.30078,27461.33008,27280.25000,27284.51953,76600000,0.00131,0.01082,44.96436,-327.75559,47.03775,0.40946,-1.71319,81.57360,84.20107,24.83061,0.56459,-1.47854,-2.71057,-0.37017,0.23226,0.00176,,,22.86000,-1.55038,1,down|low|pos
2022-02-09,27488.65039,27633.09961,27405.88086,27579.86914,93500000,0.01082,0.00421,48.94303,-282.74878,73.63565,0.55923,-0.40213,96.03766,85.61320,23.71068,2.10482,-1.20007,-2.87591,0.84012,-0.13972,0.00047,,,21.44000,-6.21172,2,down|low|pos
2022-02-10,27818.09961,27880.69922,27575.07031,27696.08008,82900000,0.00421,-0.02226,50.46057,-234.99443,97.11200,0.64321,0.25447,86.21267,87.94131,22.01952,5.83019,-0.63678,-3.05954,1.45172,0.40673,-1.12319,,,19.96000,-6.90299,3,down|high|pos
2022-02-14,27305.91992,27325.50000,26947.65039,27079.58984,79800000,-0.02226,-0.00792,43.13591,-244.08076,70.42053,0.35388,-1.77683,14.14068,65.46367,21.77461,1.35586,-0.69521,-3.17905,-1.89695,0.38494,-0.09081,,,27.36000,37.07416,0,down|low|pos
2022-02-15,27183.56055,27205.19922,26724.91016,26865.18945,76200000,-0.00792,0.02216,40.91174,-265.52130,39.18399,0.25681,-2.32586,12.13710,37.49682,21.93252,-0.50660,-0.74120,-3.32715,-0.38406,-0.39897,2.15822,,,28.33000,3.54532,1,down|low|pos
2022-02-16,27269.05078,27486.08984,27227.24023,27460.40039,64100000,0.02216,-0.00829,48.80389,-231.81235,58.31436,0.64508,-0.05107,63.63533,29.97104,21.34797,1.41042,-0.50304,-3.35976,1.57667,-0.04153,-0.00146,,,25.70000,-9.28344,2,down|low|pos
2022-02-17,27431.41992,27438.74023,27080.91992,27232.86914,67800000,-0.00829,-0.00407,46.26024,-220.91111,55.37248,0.50003,-0.65754,43.94911,39.90718,21.07788,-1.09223,-0.53367,-3.49099,0.08812,0.08569,-1.29575,,,24.29000,-5.48638,3,down|low|pos
2022-02-18,26895.16016,27216.16016,26792.53906,27122.07031,63500000,-0.00407,-0.00779,45.02947,-218.69139,46.07376,0.44372,-0.86397,34.36269,47.31571,21.33279,-0.43772,-0.75448,-3.60667,-2.11731,-0.21447,-1.02157,,,28.11000,15.72663,4,down|low|pos
2022-02-21,26771.58008,26998.47070,26549.00000,26910.86914,52900000,-0.00779,-0.01714,42.69752,-231.30805,26.76568,0.31224,-1.46113,27.17349,35.16176,21.95946,-1.92828,-0.70166,-3.68801,-0.71662,-0.45153,-0.24477,,,27.75000,-1.28069,0,down|low|pos
2022-02-22,26515.44922,26550.14062,26243.73047,26449.60938,67300000,-0.01714,-0.01810,38.06154,-275.35255,-13.82306,0.04489,-2.88214,12.57684,24.70434,22.98613,-2.93319,-0.73209,-3.80914,-0.71662,0.08271,0.77654,,,27.75000,0.00000,1,down|low|neg
2022-02-24,26281.34961,26357.58008,25775.64062,25970.82031,93500000,-0.01810,0.01947,33.94190,-344.91643,-66.70955,-0.11440,-4.31885,9.27194,16.34075,24.52269,-4.81482,-1.49519,-3.97162,-1.84121,0.42492,1.11348,,,31.02000,11.78379,3,down|low|neg
2022-02-25,26213.19922,26481.59961,26160.18945,26476.50000,77600000,0.01947,0.00190,41.18281,-355.14826,-61.55310,0.19944,-2.31321,40.97516,20.94131,25.58515,-4.00063,-1.90930,-3.96152,1.49569,-0.17203,1.90169,,,30.32000,-2.25661,4,down|low|neg
2022-02-28,26457.51953,26644.56055,26262.63086,26526.82031,91100000,0.00190,0.01198,41.86570,-355.10322,-49.20645,0.19905,-1.94723,43.91710,31.38807,26.09800,-4.22175,-2.16862,-3.99822,2.23727,0.58573,0.46436,,,27.59000,-9.00396,0,down|low|neg
2022-03-01,26836.74023,27013.25977,26821.75000,26844.72070,74000000,0.01198,-0.01683,46.12163,-325.66159,-15.81186,0.37857,-0.67265,62.50288,49.13172,25.58910,-0.86733,-2.11947,-3.97343,-0.24426,0.01211,-1.56351,,,30.15000,9.27872,1,down|low|neg
2022-03-02,26532.19922,26585.30078,26313.72070,26393.02930,87700000,-0.01683,0.00698,41.47552,-334.91591,-20.05294,0.15127,-2.17086,37.12277,47.84758,25.88954,-1.75752,-1.98795,-4.01179,-1.54735,-0.43863,1.04941,,,33.32000,10.51410,2,down|low|neg
2022-03-03,26628.86914,26704.84961,26496.72070,26577.26953,74800000,0.00698,-0.02227,43.95548,-323.65251,-7.03164,0.27239,-1.40696,55.64860,51.75808,25.86500,-3.21602,-1.45742,-3.97541,1.86427,-0.21290,-0.77988,,,30.74000,-7.74310,3,down|low|neg
2022-03-04,26421.84961,26421.84961,25774.27930,25985.47070,93500000,-0.02227,-0.02940,38.33609,-358.34859,-33.38217,0.02638,-3.45538,17.04558,36.60565,26.77628,-4.58049,-1.67205,-3.97142,-0.52547,0.59739,-0.44437,,,30.48000,-0.84580,4,down|low|neg
